Class;Type;mSQI_t-3;mSQI_t-2;mSQI_t-1;mSQI_t0;mSQI_t1;mSQI_t2;mSQI_t3;PowerArm_t-3;PowerArm_t-2;PowerArm_t-1;PowerArm_t0;PowerArm_t1;PowerArm_t2;PowerArm_t3;PowerSternum_t-3;PowerSternum_t-2;PowerSternum_t-1;PowerSternum_t0;PowerSternum_t1;PowerSternum_t2;PowerSternum_t3
0.87;1;0.789470353031447;0.69855658728934;0.730433109211261;0.839764637245952;0.743926316692967;0.597581255562841;0.771139484730505;0.02458671172785;0.0215281366050422;0.0241610688679212;0.0200428430066613;0.0250720579885988;0.0260690654565658;0.03139905204921;0.0297646143615381;0.0244347332610299;0.027669467350538;0.0198637285828121;0.0275541734610518;0.0260440658390668;0.0403363992643568
0.87;1;0.69855658728934;0.730433109211261;0.839764637245952;0.743926316692967;0.597581255562841;0.771139484730505;0.815893825774;0.0215281366050422;0.0241610688679212;0.0200428430066613;0.0250720579885988;0.0260690654565658;0.03139905204921;0.0287244795650977;0.0244347332610299;0.027669467350538;0.0198637285828121;0.0275541734610518;0.0260440658390668;0.0403363992643568;0.0304883832699351
0.88;1;0.860623592922135;0.873173290060254;0.870028814818652;0.865473438486386;0.869325503265514;0.864915961656904;0.879854358569144;0.00277063364991753;0.0027450954790232;0.0027575442962714;0.00276389857788113;0.00273329539318272;0.00276906140873664;0.0027739745647909;0.00373938995063246;0.00372181016551926;0.00376629386028834;0.00367597421470289;0.00363985579211756;0.00363216868877584;0.00366031848120584
0.88;1;0.873173290060254;0.870028814818652;0.865473438486386;0.869325503265514;0.864915961656904;0.879854358569144;0.881180560551681;0.0027450954790232;0.0027575442962714;0.00276389857788113;0.00273329539318272;0.00276906140873664;0.0027739745647909;0.00273610269485786;0.00372181016551926;0.00376629386028834;0.00367597421470289;0.00363985579211756;0.00363216868877584;0.00366031848120584;0.0036331064373539
0.88;1;0.870028814818652;0.865473438486386;0.869325503265514;0.864915961656904;0.879854358569144;0.881180560551681;0.87082132945887;0.0027575442962714;0.00276389857788113;0.00273329539318272;0.00276906140873664;0.0027739745647909;0.00273610269485786;0.00274941744494494;0.00376629386028834;0.00367597421470289;0.00363985579211756;0.00363216868877584;0.00366031848120584;0.0036331064373539;0.00368538259618123
0.88;1;0.865473438486386;0.869325503265514;0.864915961656904;0.879854358569144;0.881180560551681;0.87082132945887;0.888724316924624;0.00276389857788113;0.00273329539318272;0.00276906140873664;0.0027739745647909;0.00273610269485786;0.00274941744494494;0.0136974535097609;0.00367597421470289;0.00363985579211756;0.00363216868877584;0.00366031848120584;0.0036331064373539;0.00368538259618123;0.00439499729721091
0.88;1;0.869325503265514;0.864915961656904;0.879854358569144;0.881180560551681;0.87082132945887;0.888724316924624;0.142872963576445;0.00273329539318272;0.00276906140873664;0.0027739745647909;0.00273610269485786;0.00274941744494494;0.0136974535097609;0.0626830582408622;0.00363985579211756;0.00363216868877584;0.00366031848120584;0.0036331064373539;0.00368538259618123;0.00439499729721091;0.0256816479402603
0.88;1;0.864915961656904;0.879854358569144;0.881180560551681;0.87082132945887;0.888724316924624;0.142872963576445;0.654275185227934;0.00276906140873664;0.0027739745647909;0.00273610269485786;0.00274941744494494;0.0136974535097609;0.0626830582408622;0.0401778501463757;0.00363216868877584;0.00366031848120584;0.0036331064373539;0.00368538259618123;0.00439499729721091;0.0256816479402603;0.0116647478034068
0.88;1;0.879854358569144;0.881180560551681;0.87082132945887;0.888724316924624;0.142872963576445;0.654275185227934;0.269553370215701;0.0027739745647909;0.00273610269485786;0.00274941744494494;0.0136974535097609;0.0626830582408622;0.0401778501463757;0.0172998076459333;0.00366031848120584;0.0036331064373539;0.00368538259618123;0.00439499729721091;0.0256816479402603;0.0116647478034068;0.00839479815154696
0.88;1;0.881180560551681;0.87082132945887;0.888724316924624;0.142872963576445;0.654275185227934;0.269553370215701;0.563497647040973;0.00273610269485786;0.00274941744494494;0.0136974535097609;0.0626830582408622;0.0401778501463757;0.0172998076459333;0.0375332281110317;0.0036331064373539;0.00368538259618123;0.00439499729721091;0.0256816479402603;0.0116647478034068;0.00839479815154696;0.00709758341552878
0.88;1;0.87082132945887;0.888724316924624;0.142872963576445;0.654275185227934;0.269553370215701;0.563497647040973;0.590054605382915;0.00274941744494494;0.0136974535097609;0.0626830582408622;0.0401778501463757;0.0172998076459333;0.0375332281110317;0.0288127793419489;0.00368538259618123;0.00439499729721091;0.0256816479402603;0.0116647478034068;0.00839479815154696;0.00709758341552878;0.00621752388228817
0.88;1;0.888724316924624;0.142872963576445;0.654275185227934;0.269553370215701;0.563497647040973;0.590054605382915;0.548891433754583;0.0136974535097609;0.0626830582408622;0.0401778501463757;0.0172998076459333;0.0375332281110317;0.0288127793419489;0.0307575052568422;0.00439499729721091;0.0256816479402603;0.0116647478034068;0.00839479815154696;0.00709758341552878;0.00621752388228817;0.00606704513383556
0.88;1;0.142872963576445;0.654275185227934;0.269553370215701;0.563497647040973;0.590054605382915;0.548891433754583;0.597638504595431;0.0626830582408622;0.0401778501463757;0.0172998076459333;0.0375332281110317;0.0288127793419489;0.0307575052568422;0.018307521545962;0.0256816479402603;0.0116647478034068;0.00839479815154696;0.00709758341552878;0.00621752388228817;0.00606704513383556;0.00491492652895046
0.88;1;0.654275185227934;0.269553370215701;0.563497647040973;0.590054605382915;0.548891433754583;0.597638504595431;0.612385659020468;0.0401778501463757;0.0172998076459333;0.0375332281110317;0.0288127793419489;0.0307575052568422;0.018307521545962;0.0389259993648111;0.0116647478034068;0.00839479815154696;0.00709758341552878;0.00621752388228817;0.00606704513383556;0.00491492652895046;0.00610735392698493
0.88;1;0.269553370215701;0.563497647040973;0.590054605382915;0.548891433754583;0.597638504595431;0.612385659020468;0.610891160608995;0.0172998076459333;0.0375332281110317;0.0288127793419489;0.0307575052568422;0.018307521545962;0.0389259993648111;0.024975747590907;0.00839479815154696;0.00709758341552878;0.00621752388228817;0.00606704513383556;0.00491492652895046;0.00610735392698493;0.00567986077151186
0.88;1;0.563497647040973;0.590054605382915;0.548891433754583;0.597638504595431;0.612385659020468;0.610891160608995;0.620822040791249;0.0375332281110317;0.0288127793419489;0.0307575052568422;0.018307521545962;0.0389259993648111;0.024975747590907;0.0224849378963775;0.00709758341552878;0.00621752388228817;0.00606704513383556;0.00491492652895046;0.00610735392698493;0.00567986077151186;0.00563728229887872
0.88;1;0.590054605382915;0.548891433754583;0.597638504595431;0.612385659020468;0.610891160608995;0.620822040791249;0.636144222705461;0.0288127793419489;0.0307575052568422;0.018307521545962;0.0389259993648111;0.024975747590907;0.0224849378963775;0.0290111919120045;0.00621752388228817;0.00606704513383556;0.00491492652895046;0.00610735392698493;0.00567986077151186;0.00563728229887872;0.00548120823401346
0.88;1;0.548891433754583;0.597638504595431;0.612385659020468;0.610891160608995;0.620822040791249;0.636144222705461;0.64300538546595;0.0307575052568422;0.018307521545962;0.0389259993648111;0.024975747590907;0.0224849378963775;0.0290111919120045;0.0328802744767136;0.00606704513383556;0.00491492652895046;0.00610735392698493;0.00567986077151186;0.00563728229887872;0.00548120823401346;0.00536313664919607
0.88;1;0.597638504595431;0.612385659020468;0.610891160608995;0.620822040791249;0.636144222705461;0.64300538546595;0.637418452073258;0.018307521545962;0.0389259993648111;0.024975747590907;0.0224849378963775;0.0290111919120045;0.0328802744767136;0.0225313641570977;0.00491492652895046;0.00610735392698493;0.00567986077151186;0.00563728229887872;0.00548120823401346;0.00536313664919607;0.00522504916747429
0.88;1;0.612385659020468;0.610891160608995;0.620822040791249;0.636144222705461;0.64300538546595;0.637418452073258;0.658910054626388;0.0389259993648111;0.024975747590907;0.0224849378963775;0.0290111919120045;0.0328802744767136;0.0225313641570977;0.0263992472968967;0.00610735392698493;0.00567986077151186;0.00563728229887872;0.00548120823401346;0.00536313664919607;0.00522504916747429;0.00519980345362037
0.88;1;0.610891160608995;0.620822040791249;0.636144222705461;0.64300538546595;0.637418452073258;0.658910054626388;0.630767660121091;0.024975747590907;0.0224849378963775;0.0290111919120045;0.0328802744767136;0.0225313641570977;0.0263992472968967;0.0255489962222258;0.00567986077151186;0.00563728229887872;0.00548120823401346;0.00536313664919607;0.00522504916747429;0.00519980345362037;0.00593018277379553
0.88;1;0.620822040791249;0.636144222705461;0.64300538546595;0.637418452073258;0.658910054626388;0.630767660121091;0.651106829116297;0.0224849378963775;0.0290111919120045;0.0328802744767136;0.0225313641570977;0.0263992472968967;0.0255489962222258;0.0265489236896899;0.00563728229887872;0.00548120823401346;0.00536313664919607;0.00522504916747429;0.00519980345362037;0.00593018277379553;0.00615505656728424
0.88;1;0.636144222705461;0.64300538546595;0.637418452073258;0.658910054626388;0.630767660121091;0.651106829116297;0.791851238404119;0.0290111919120045;0.0328802744767136;0.0225313641570977;0.0263992472968967;0.0255489962222258;0.0265489236896899;0.0256134643855731;0.00548120823401346;0.00536313664919607;0.00522504916747429;0.00519980345362037;0.00593018277379553;0.00615505656728424;0.00537614045160115
0.88;1;0.64300538546595;0.637418452073258;0.658910054626388;0.630767660121091;0.651106829116297;0.791851238404119;0.791367898719979;0.0328802744767136;0.0225313641570977;0.0263992472968967;0.0255489962222258;0.0265489236896899;0.0256134643855731;0.0278466372786568;0.00536313664919607;0.00522504916747429;0.00519980345362037;0.00593018277379553;0.00615505656728424;0.00537614045160115;0.00607837994287848
0.88;1;0.637418452073258;0.658910054626388;0.630767660121091;0.651106829116297;0.791851238404119;0.791367898719979;0.79129873597267;0.0225313641570977;0.0263992472968967;0.0255489962222258;0.0265489236896899;0.0256134643855731;0.0278466372786568;0.028228690234954;0.00522504916747429;0.00519980345362037;0.00593018277379553;0.00615505656728424;0.00537614045160115;0.00607837994287848;0.0054438684142102
0.88;1;0.658910054626388;0.630767660121091;0.651106829116297;0.791851238404119;0.791367898719979;0.79129873597267;0.821542597847263;0.0263992472968967;0.0255489962222258;0.0265489236896899;0.0256134643855731;0.0278466372786568;0.028228690234954;0.0278215517955878;0.00519980345362037;0.00593018277379553;0.00615505656728424;0.00537614045160115;0.00607837994287848;0.0054438684142102;0.00536121659954707
0.88;1;0.630767660121091;0.651106829116297;0.791851238404119;0.791367898719979;0.79129873597267;0.821542597847263;0.79087719855733;0.0255489962222258;0.0265489236896899;0.0256134643855731;0.0278466372786568;0.028228690234954;0.0278215517955878;0.0309360373387529;0.00593018277379553;0.00615505656728424;0.00537614045160115;0.00607837994287848;0.0054438684142102;0.00536121659954707;0.00552587413512187
0.88;1;0.651106829116297;0.791851238404119;0.791367898719979;0.79129873597267;0.821542597847263;0.79087719855733;0.789382326209727;0.0265489236896899;0.0256134643855731;0.0278466372786568;0.028228690234954;0.0278215517955878;0.0309360373387529;0.0284602779896167;0.00615505656728424;0.00537614045160115;0.00607837994287848;0.0054438684142102;0.00536121659954707;0.00552587413512187;0.0056225893558065
0.88;1;0.791851238404119;0.791367898719979;0.79129873597267;0.821542597847263;0.79087719855733;0.789382326209727;0.789697893891798;0.0256134643855731;0.0278466372786568;0.028228690234954;0.0278215517955878;0.0309360373387529;0.0284602779896167;0.0245284079436284;0.00537614045160115;0.00607837994287848;0.0054438684142102;0.00536121659954707;0.00552587413512187;0.0056225893558065;0.00502927457095805
0.88;1;0.791367898719979;0.79129873597267;0.821542597847263;0.79087719855733;0.789382326209727;0.789697893891798;0.787891750004987;0.0278466372786568;0.028228690234954;0.0278215517955878;0.0309360373387529;0.0284602779896167;0.0245284079436284;0.0143609640747893;0.00607837994287848;0.0054438684142102;0.00536121659954707;0.00552587413512187;0.0056225893558065;0.00502927457095805;0.00531546008725804
0.88;1;0.79129873597267;0.821542597847263;0.79087719855733;0.789382326209727;0.789697893891798;0.787891750004987;0.791578325612227;0.028228690234954;0.0278215517955878;0.0309360373387529;0.0284602779896167;0.0245284079436284;0.0143609640747893;0.0180804517253518;0.0054438684142102;0.00536121659954707;0.00552587413512187;0.0056225893558065;0.00502927457095805;0.00531546008725804;0.00539410548045206
0.88;1;0.821542597847263;0.79087719855733;0.789382326209727;0.789697893891798;0.787891750004987;0.791578325612227;0.839540290816783;0.0278215517955878;0.0309360373387529;0.0284602779896167;0.0245284079436284;0.0143609640747893;0.0180804517253518;0.0272002006736015;0.00536121659954707;0.00552587413512187;0.0056225893558065;0.00502927457095805;0.00531546008725804;0.00539410548045206;0.00563576008288927
0.88;1;0.79087719855733;0.789382326209727;0.789697893891798;0.787891750004987;0.791578325612227;0.839540290816783;0.808038568690307;0.0309360373387529;0.0284602779896167;0.0245284079436284;0.0143609640747893;0.0180804517253518;0.0272002006736015;0.0214771077506793;0.00552587413512187;0.0056225893558065;0.00502927457095805;0.00531546008725804;0.00539410548045206;0.00563576008288927;0.00525199884192284
0.88;1;0.789382326209727;0.789697893891798;0.787891750004987;0.791578325612227;0.839540290816783;0.808038568690307;0.798579012590633;0.0284602779896167;0.0245284079436284;0.0143609640747893;0.0180804517253518;0.0272002006736015;0.0214771077506793;0.0255211628334456;0.0056225893558065;0.00502927457095805;0.00531546008725804;0.00539410548045206;0.00563576008288927;0.00525199884192284;0.00508014132838587
0.88;1;0.789697893891798;0.787891750004987;0.791578325612227;0.839540290816783;0.808038568690307;0.798579012590633;0.797729435460496;0.0245284079436284;0.0143609640747893;0.0180804517253518;0.0272002006736015;0.0214771077506793;0.0255211628334456;0.027110727562039;0.00502927457095805;0.00531546008725804;0.00539410548045206;0.00563576008288927;0.00525199884192284;0.00508014132838587;0.00543830640050984
0.88;1;0.787891750004987;0.791578325612227;0.839540290816783;0.808038568690307;0.798579012590633;0.797729435460496;0.789004186107013;0.0143609640747893;0.0180804517253518;0.0272002006736015;0.0214771077506793;0.0255211628334456;0.027110727562039;0.0199981008416022;0.00531546008725804;0.00539410548045206;0.00563576008288927;0.00525199884192284;0.00508014132838587;0.00543830640050984;0.00517049324878232
0.88;1;0.791578325612227;0.839540290816783;0.808038568690307;0.798579012590633;0.797729435460496;0.789004186107013;0.779267922136212;0.0180804517253518;0.0272002006736015;0.0214771077506793;0.0255211628334456;0.027110727562039;0.0199981008416022;0.0407682400832284;0.00539410548045206;0.00563576008288927;0.00525199884192284;0.00508014132838587;0.00543830640050984;0.00517049324878232;0.00768096299762426
0.88;1;0.839540290816783;0.808038568690307;0.798579012590633;0.797729435460496;0.789004186107013;0.779267922136212;0.71701338008403;0.0272002006736015;0.0214771077506793;0.0255211628334456;0.027110727562039;0.0199981008416022;0.0407682400832284;0.0460858266040129;0.00563576008288927;0.00525199884192284;0.00508014132838587;0.00543830640050984;0.00517049324878232;0.00768096299762426;0.00795691282025278
0.88;1;0.808038568690307;0.798579012590633;0.797729435460496;0.789004186107013;0.779267922136212;0.71701338008403;0.784338750743404;0.0214771077506793;0.0255211628334456;0.027110727562039;0.0199981008416022;0.0407682400832284;0.0460858266040129;0.0180878081665565;0.00525199884192284;0.00508014132838587;0.00543830640050984;0.00517049324878232;0.00768096299762426;0.00795691282025278;0.00599062475810157
0.94;1;0.929918603835126;0.930656685828006;0.935899718734893;0.935312935227129;0.944251285269993;0.945539858292541;0.945192395928457;0.00411383959389618;0.00266161592896811;0.00266934824047957;0.00278940121906448;0.00277802331569722;0.00266484700032624;0.00266424338572585;0.00556057071793282;0.0038530320742423;0.00377293652552612;0.00406202689059923;0.00396944449164969;0.00367059508374458;0.00359994461603541
0.94;1;0.930656685828006;0.935899718734893;0.935312935227129;0.944251285269993;0.945539858292541;0.945192395928457;0.940239708424586;0.00266161592896811;0.00266934824047957;0.00278940121906448;0.00277802331569722;0.00266484700032624;0.00266424338572585;0.00265426973729366;0.0038530320742423;0.00377293652552612;0.00406202689059923;0.00396944449164969;0.00367059508374458;0.00359994461603541;0.00360893511583755
0.94;1;0.935899718734893;0.935312935227129;0.944251285269993;0.945539858292541;0.945192395928457;0.940239708424586;0.936793634216401;0.00266934824047957;0.00278940121906448;0.00277802331569722;0.00266484700032624;0.00266424338572585;0.00265426973729366;0.00738219166079486;0.00377293652552612;0.00406202689059923;0.00396944449164969;0.00367059508374458;0.00359994461603541;0.00360893511583755;0.0037607822352705
0.94;1;0.935312935227129;0.944251285269993;0.945539858292541;0.945192395928457;0.940239708424586;0.936793634216401;0.937337320948146;0.00278940121906448;0.00277802331569722;0.00266484700032624;0.00266424338572585;0.00265426973729366;0.00738219166079486;0.00532601483463275;0.00406202689059923;0.00396944449164969;0.00367059508374458;0.00359994461603541;0.00360893511583755;0.0037607822352705;0.00373651884102021
0.94;1;0.944251285269993;0.945539858292541;0.945192395928457;0.940239708424586;0.936793634216401;0.937337320948146;0.697873345200249;0.00277802331569722;0.00266484700032624;0.00266424338572585;0.00265426973729366;0.00738219166079486;0.00532601483463275;0.0406667684132149;0.00396944449164969;0.00367059508374458;0.00359994461603541;0.00360893511583755;0.0037607822352705;0.00373651884102021;0.0375924726994145
0.94;1;0.945539858292541;0.945192395928457;0.940239708424586;0.936793634216401;0.937337320948146;0.697873345200249;0.343367281484003;0.00266484700032624;0.00266424338572585;0.00265426973729366;0.00738219166079486;0.00532601483463275;0.0406667684132149;0.0372538003845093;0.00367059508374458;0.00359994461603541;0.00360893511583755;0.0037607822352705;0.00373651884102021;0.0375924726994145;0.0483451627411578
0.94;1;0.945192395928457;0.940239708424586;0.936793634216401;0.937337320948146;0.697873345200249;0.343367281484003;0.52745678036935;0.00266424338572585;0.00265426973729366;0.00738219166079486;0.00532601483463275;0.0406667684132149;0.0372538003845093;0.0329750984194231;0.00359994461603541;0.00360893511583755;0.0037607822352705;0.00373651884102021;0.0375924726994145;0.0483451627411578;0.0435485817433968
0.94;1;0.940239708424586;0.936793634216401;0.937337320948146;0.697873345200249;0.343367281484003;0.52745678036935;0.780784833320974;0.00265426973729366;0.00738219166079486;0.00532601483463275;0.0406667684132149;0.0372538003845093;0.0329750984194231;0.0391530535160627;0.00360893511583755;0.0037607822352705;0.00373651884102021;0.0375924726994145;0.0483451627411578;0.0435485817433968;0.041245494757236
0.94;1;0.936793634216401;0.937337320948146;0.697873345200249;0.343367281484003;0.52745678036935;0.780784833320974;0.839785697806252;0.00738219166079486;0.00532601483463275;0.0406667684132149;0.0372538003845093;0.0329750984194231;0.0391530535160627;0.0428094573636416;0.0037607822352705;0.00373651884102021;0.0375924726994145;0.0483451627411578;0.0435485817433968;0.041245494757236;0.0396437900397546
0.94;1;0.937337320948146;0.697873345200249;0.343367281484003;0.52745678036935;0.780784833320974;0.839785697806252;0.856905155581267;0.00532601483463275;0.0406667684132149;0.0372538003845093;0.0329750984194231;0.0391530535160627;0.0428094573636416;0.0502589747137758;0.00373651884102021;0.0375924726994145;0.0483451627411578;0.0435485817433968;0.041245494757236;0.0396437900397546;0.041632098855984
0.94;1;0.697873345200249;0.343367281484003;0.52745678036935;0.780784833320974;0.839785697806252;0.856905155581267;0.876805617720407;0.0406667684132149;0.0372538003845093;0.0329750984194231;0.0391530535160627;0.0428094573636416;0.0502589747137758;0.0553962439302207;0.0375924726994145;0.0483451627411578;0.0435485817433968;0.041245494757236;0.0396437900397546;0.041632098855984;0.0523817562142488
0.94;1;0.343367281484003;0.52745678036935;0.780784833320974;0.839785697806252;0.856905155581267;0.876805617720407;0.868235220849378;0.0372538003845093;0.0329750984194231;0.0391530535160627;0.0428094573636416;0.0502589747137758;0.0553962439302207;0.0458446576680254;0.0483451627411578;0.0435485817433968;0.041245494757236;0.0396437900397546;0.041632098855984;0.0523817562142488;0.0419041912498869
0.94;1;0.52745678036935;0.780784833320974;0.839785697806252;0.856905155581267;0.876805617720407;0.868235220849378;0.822445226592033;0.0329750984194231;0.0391530535160627;0.0428094573636416;0.0502589747137758;0.0553962439302207;0.0458446576680254;0.0360149020746261;0.0435485817433968;0.041245494757236;0.0396437900397546;0.041632098855984;0.0523817562142488;0.0419041912498869;0.0330295806312939
0.94;1;0.780784833320974;0.839785697806252;0.856905155581267;0.876805617720407;0.868235220849378;0.822445226592033;0.700597757143606;0.0391530535160627;0.0428094573636416;0.0502589747137758;0.0553962439302207;0.0458446576680254;0.0360149020746261;0.0398336242771669;0.041245494757236;0.0396437900397546;0.041632098855984;0.0523817562142488;0.0419041912498869;0.0330295806312939;0.0373416599738956
0.94;1;0.839785697806252;0.856905155581267;0.876805617720407;0.868235220849378;0.822445226592033;0.700597757143606;0.756544696999651;0.0428094573636416;0.0502589747137758;0.0553962439302207;0.0458446576680254;0.0360149020746261;0.0398336242771669;0.0397490423366328;0.0396437900397546;0.041632098855984;0.0523817562142488;0.0419041912498869;0.0330295806312939;0.0373416599738956;0.0368191669842739
0.94;1;0.856905155581267;0.876805617720407;0.868235220849378;0.822445226592033;0.700597757143606;0.756544696999651;0.781100314406663;0.0502589747137758;0.0553962439302207;0.0458446576680254;0.0360149020746261;0.0398336242771669;0.0397490423366328;0.0374879167694709;0.041632098855984;0.0523817562142488;0.0419041912498869;0.0330295806312939;0.0373416599738956;0.0368191669842739;0.0350317678502788
0.94;1;0.876805617720407;0.868235220849378;0.822445226592033;0.700597757143606;0.756544696999651;0.781100314406663;0.645223280683509;0.0553962439302207;0.0458446576680254;0.0360149020746261;0.0398336242771669;0.0397490423366328;0.0374879167694709;0.0385867590546375;0.0523817562142488;0.0419041912498869;0.0330295806312939;0.0373416599738956;0.0368191669842739;0.0350317678502788;0.0372989089658166
0.94;1;0.868235220849378;0.822445226592033;0.700597757143606;0.756544696999651;0.781100314406663;0.645223280683509;0.756140950244161;0.0458446576680254;0.0360149020746261;0.0398336242771669;0.0397490423366328;0.0374879167694709;0.0385867590546375;0.0366518408028856;0.0419041912498869;0.0330295806312939;0.0373416599738956;0.0368191669842739;0.0350317678502788;0.0372989089658166;0.0303606690372901
0.94;1;0.822445226592033;0.700597757143606;0.756544696999651;0.781100314406663;0.645223280683509;0.756140950244161;0.773564850786409;0.0360149020746261;0.0398336242771669;0.0397490423366328;0.0374879167694709;0.0385867590546375;0.0366518408028856;0.0254239243748378;0.0330295806312939;0.0373416599738956;0.0368191669842739;0.0350317678502788;0.0372989089658166;0.0303606690372901;0.0273345807071785
0.94;1;0.700597757143606;0.756544696999651;0.781100314406663;0.645223280683509;0.756140950244161;0.773564850786409;0.915185461020936;0.0398336242771669;0.0397490423366328;0.0374879167694709;0.0385867590546375;0.0366518408028856;0.0254239243748378;0.0130663717400054;0.0373416599738956;0.0368191669842739;0.0350317678502788;0.0372989089658166;0.0303606690372901;0.0273345807071785;0.0185259650448657
0.94;1;0.756544696999651;0.781100314406663;0.645223280683509;0.756140950244161;0.773564850786409;0.915185461020936;0.763013242627108;0.0397490423366328;0.0374879167694709;0.0385867590546375;0.0366518408028856;0.0254239243748378;0.0130663717400054;0.0424144298447173;0.0368191669842739;0.0350317678502788;0.0372989089658166;0.0303606690372901;0.0273345807071785;0.0185259650448657;0.040558899403706
0.94;1;0.781100314406663;0.645223280683509;0.756140950244161;0.773564850786409;0.915185461020936;0.763013242627108;0.877937454930814;0.0374879167694709;0.0385867590546375;0.0366518408028856;0.0254239243748378;0.0130663717400054;0.0424144298447173;0.0343282774429586;0.0350317678502788;0.0372989089658166;0.0303606690372901;0.0273345807071785;0.0185259650448657;0.040558899403706;0.0328988791129225
0.94;1;0.645223280683509;0.756140950244161;0.773564850786409;0.915185461020936;0.763013242627108;0.877937454930814;0.902115111935311;0.0385867590546375;0.0366518408028856;0.0254239243748378;0.0130663717400054;0.0424144298447173;0.0343282774429586;0.0267211602049003;0.0372989089658166;0.0303606690372901;0.0273345807071785;0.0185259650448657;0.040558899403706;0.0328988791129225;0.0266244986320417
0.94;1;0.756140950244161;0.773564850786409;0.915185461020936;0.763013242627108;0.877937454930814;0.902115111935311;0.788910029127841;0.0366518408028856;0.0254239243748378;0.0130663717400054;0.0424144298447173;0.0343282774429586;0.0267211602049003;0.0374987762323141;0.0303606690372901;0.0273345807071785;0.0185259650448657;0.040558899403706;0.0328988791129225;0.0266244986320417;0.0335618343056864
0.94;1;0.773564850786409;0.915185461020936;0.763013242627108;0.877937454930814;0.902115111935311;0.788910029127841;0.81786208717499;0.0254239243748378;0.0130663717400054;0.0424144298447173;0.0343282774429586;0.0267211602049003;0.0374987762323141;0.0232832718476569;0.0273345807071785;0.0185259650448657;0.040558899403706;0.0328988791129225;0.0266244986320417;0.0335618343056864;0.025632892494896
0.94;1;0.915185461020936;0.763013242627108;0.877937454930814;0.902115111935311;0.788910029127841;0.81786208717499;0.849637602929436;0.0130663717400054;0.0424144298447173;0.0343282774429586;0.0267211602049003;0.0374987762323141;0.0232832718476569;0.0326445346631356;0.0185259650448657;0.040558899403706;0.0328988791129225;0.0266244986320417;0.0335618343056864;0.025632892494896;0.032111013716599
0.94;1;0.763013242627108;0.877937454930814;0.902115111935311;0.788910029127841;0.81786208717499;0.849637602929436;0.819291772782238;0.0424144298447173;0.0343282774429586;0.0267211602049003;0.0374987762323141;0.0232832718476569;0.0326445346631356;0.0446065468536352;0.040558899403706;0.0328988791129225;0.0266244986320417;0.0335618343056864;0.025632892494896;0.032111013716599;0.0382718893484717
0.94;1;0.877937454930814;0.902115111935311;0.788910029127841;0.81786208717499;0.849637602929436;0.819291772782238;0.852679101670328;0.0343282774429586;0.0267211602049003;0.0374987762323141;0.0232832718476569;0.0326445346631356;0.0446065468536352;0.0382947510989062;0.0328988791129225;0.0266244986320417;0.0335618343056864;0.025632892494896;0.032111013716599;0.0382718893484717;0.0346903533219359
0.94;1;0.902115111935311;0.788910029127841;0.81786208717499;0.849637602929436;0.819291772782238;0.852679101670328;0.870848945990378;0.0267211602049003;0.0374987762323141;0.0232832718476569;0.0326445346631356;0.0446065468536352;0.0382947510989062;0.0450219982930394;0.0266244986320417;0.0335618343056864;0.025632892494896;0.032111013716599;0.0382718893484717;0.0346903533219359;0.0385404458393267
0.94;1;0.788910029127841;0.81786208717499;0.849637602929436;0.819291772782238;0.852679101670328;0.870848945990378;0.869350272362263;0.0374987762323141;0.0232832718476569;0.0326445346631356;0.0446065468536352;0.0382947510989062;0.0450219982930394;0.0361231793920432;0.0335618343056864;0.025632892494896;0.032111013716599;0.0382718893484717;0.0346903533219359;0.0385404458393267;0.0304210535968525
0.94;1;0.81786208717499;0.849637602929436;0.819291772782238;0.852679101670328;0.870848945990378;0.869350272362263;0.79881040858795;0.0232832718476569;0.0326445346631356;0.0446065468536352;0.0382947510989062;0.0450219982930394;0.0361231793920432;0.0547454727202017;0.025632892494896;0.032111013716599;0.0382718893484717;0.0346903533219359;0.0385404458393267;0.0304210535968525;0.0382590743462667
0.94;1;0.849637602929436;0.819291772782238;0.852679101670328;0.870848945990378;0.869350272362263;0.79881040858795;0.715403821315624;0.0326445346631356;0.0446065468536352;0.0382947510989062;0.0450219982930394;0.0361231793920432;0.0547454727202017;0.032102059927715;0.032111013716599;0.0382718893484717;0.0346903533219359;0.0385404458393267;0.0304210535968525;0.0382590743462667;0.039870222757482
0.94;1;0.819291772782238;0.852679101670328;0.870848945990378;0.869350272362263;0.79881040858795;0.715403821315624;0.17395781061466;0.0446065468536352;0.0382947510989062;0.0450219982930394;0.0361231793920432;0.0547454727202017;0.032102059927715;0.0333466315756773;0.0382718893484717;0.0346903533219359;0.0385404458393267;0.0304210535968525;0.0382590743462667;0.039870222757482;0.0383600999542737
0.94;1;0.852679101670328;0.870848945990378;0.869350272362263;0.79881040858795;0.715403821315624;0.17395781061466;0.538275413499453;0.0382947510989062;0.0450219982930394;0.0361231793920432;0.0547454727202017;0.032102059927715;0.0333466315756773;0.0363842138923061;0.0346903533219359;0.0385404458393267;0.0304210535968525;0.0382590743462667;0.039870222757482;0.0383600999542737;0.038142105987814
